,long_quote_id,lead_id,last_utm_source,has_been_proposed_formulas,has_chosen_formula,has_subscribed_online,submitted_at,effective_start_date,rbs_result,provider,product_third_party,product_intermediate,product_all_risks,annual_price_third_party,annual_price_intermediate,annual_price_all_risks,chosen_formula,chosen_product,policy_subscribed_at,contract_id,payment_frequency,main_driver_age,main_driver_gender,main_driver_licence_age,main_driver_bonus,vehicle_age,vehicle_class,vehicle_group,vehicle_region,has_secondary_driver,has_subscribed
631,-2443895638258024190,7132916074712005038,,True,False,False,2021-09-01 09:17:33 UTC,2021-09-02,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,low,low,low,,,,,,18-20,F,02,085-099,03-05,F-H,29-30,Rhone-Alpes,False,False
632,-1044051472184724511,1807745994568638861,,True,False,False,2021-09-01 07:55:12 UTC,2021-09-01,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,high,high,high,,,,,,18-20,M,00,100,03-05,I-K,29-30,Midi-Pyrenees,False,False
633,-7963806068729511144,-5098645292889916707,,True,False,False,2021-09-01 07:56:47 UTC,2021-09-02,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,,,,,,21-24,M,00,100,15-19,I-K,29-30,Nord-Pas-De-Calais,False,False
634,-7654052780796228721,3915192268932043755,,True,False,False,2021-09-01 17:26:13 UTC,2021-09-14,,provider_A,third_party_product_5,intermdiate_product_2,all_risks_product_2,medium,medium,high,,,,,,21-24,M,03-06,100,01-02,L-N,31-32,Rhone-Alpes,False,False
635,2515023537588565302,-3101383874554126573,,True,False,False,2021-09-01 12:26:34 UTC,2021-09-01,,provider_A,third_party_product_5,intermdiate_product_5,all_risks_product_5,low,medium,medium,,,,,,21-24,F,03-06,100,03-05,I-K,29-30,Picardie,False,False
636,5479493654584885279,-6702414829378524576,,True,False,False,2021-09-01 09:32:30 UTC,2021-09-07,,provider_A,third_party_product_5,intermdiate_product_6,all_risks_product_2,low,medium,medium,,,,,,30-39,M,07-14,085-099,00,A-E,27-28,Nord-Pas-De-Calais,False,False
637,4295867007780911894,-6285844857172838436,,True,False,False,2021-09-01 06:42:22 UTC,2021-11-15,,provider_A,third_party_product_5,intermdiate_product_2,all_risks_product_2,medium,medium,high,,,,,,21-24,M,03-06,100,10-14,F-H,29-30,Provence-Alpes-Cote D'azur,False,False
638,-6894583783073708668,7125842586816407316,,True,False,False,2021-09-01 20:57:50 UTC,2021-09-03,,provider_A,third_party_product_5,intermdiate_product_6,all_risks_product_2,low,medium,medium,,,,,,30-39,M,07-14,064-084,00,,,Ile-De-France,False,False
639,9097442270979371024,-2361536024985764475,,True,True,False,2021-09-01 15:51:31 UTC,2021-09-05,,provider_A,third_party_product_5,intermdiate_product_2,all_risks_product_1,low,low,medium,intermediate,intermdiate_product_2,,,,40-59,M,15+,085-099,00,I-K,31-32,Nord-Pas-De-Calais,False,False
640,7299219560878095247,-3169402315079111003,,True,True,False,2021-09-01 16:58:21 UTC,2021-09-07,,provider_A,third_party_product_5,intermdiate_product_6,all_risks_product_2,high,high,high,all risks,all_risks_product_2,,,,25-29,M,07-14,100,01-02,O-R,35+,Ile-De-France,False,False
641,-1294261941789404014,-1398708201550821172,,True,False,False,2021-09-01 14:04:50 UTC,2021-09-01,,provider_A,third_party_product_5,intermdiate_product_2,all_risks_product_2,low,low,low,,,,,,30-39,F,15+,050,06-09,I-K,31-32,Provence-Alpes-Cote D'azur,True,False
642,8896149501988952464,1924966966137908845,,True,False,False,2021-09-01 23:24:26 UTC,2021-12-01,,provider_A,third_party_product_5,intermdiate_product_7,all_risks_product_2,low,low,medium,,,,,,30-39,M,07-14,051-063,03-05,O-R,35+,Ile-De-France,False,False
643,-8049759730588082181,7693983340755386582,,True,False,False,2021-09-01 07:09:15 UTC,2021-09-05,,provider_A,third_party_product_5,intermdiate_product_2,all_risks_product_1,low,medium,medium,,,,,,25-29,M,07-14,085-099,15-19,F-H,27-28,Ile-De-France,False,False
644,-2166598866494278150,8866573969307170300,,True,False,False,2021-09-01 09:44:00 UTC,2021-09-01,,provider_A,third_party_product_5,intermdiate_product_2,all_risks_product_2,low,high,high,,,,,,21-24,M,03-06,064-084,20+,O-R,35+,Provence-Alpes-Cote D'azur,False,True
645,-2961561834053627976,7824557538675094391,,True,False,False,2021-09-01 13:00:30 UTC,2021-09-03,,provider_A,third_party_product_5,intermdiate_product_2,all_risks_product_2,medium,high,high,,,,,,40-59,M,03-06,085-099,03-05,S-T,35+,Rhone-Alpes,True,False
646,-5029303441572040295,-7469231853609344413,,True,False,False,2021-09-01 11:14:10 UTC,2021-09-04,,provider_A,third_party_product_5,intermdiate_product_2,all_risks_product_2,low,low,medium,,,,,,60+,M,15+,100,20+,I-K,27-28,Bourgogne,False,False
647,3540805223376245285,639977114807685281,,True,False,False,2021-09-01 08:29:08 UTC,2021-10-01,,provider_A,third_party_product_5,intermdiate_product_2,all_risks_product_2,low,low,low,,,,,,40-59,M,15+,050,06-09,I-K,29-30,Rhone-Alpes,True,False
648,681292394825016033,-3097879728136591232,,True,True,False,2021-09-01 07:03:32 UTC,2021-09-01,,provider_A,third_party_product_5,intermdiate_product_2,all_risks_product_2,low,low,low,intermediate,intermdiate_product_2,,,,40-59,F,15+,050,20+,F-H,31-32,Nord-Pas-De-Calais,True,False
649,-4897831752469245912,-9066004548824406336,,True,True,False,2021-09-01 05:04:44 UTC,2021-09-02,,provider_A,third_party_product_5,intermdiate_product_2,all_risks_product_2,low,low,low,third party,third_party_product_5,,,,60+,M,15+,050,20+,A-E,27-28,Auvergne,True,False
650,2248238327168484230,-9150208302381676568,,True,False,False,2021-09-01 14:52:37 UTC,2021-09-01,,provider_A,third_party_product_5,intermdiate_product_2,all_risks_product_2,low,low,medium,,,,,,21-24,M,03-06,064-084,20+,I-K,33-34,Alsace,False,False
651,1436117032908052230,-7505194024252295369,,True,False,False,2021-09-01 03:16:58 UTC,2021-09-10,,provider_A,third_party_product_5,intermdiate_product_2,all_risks_product_2,low,medium,medium,,,,,,40-59,F,15+,050,01-02,O-R,35+,Nord-Pas-De-Calais,False,False
652,2198128396792923038,-3478189972082827218,,True,False,False,2021-09-01 07:28:03 UTC,2021-09-03,,provider_A,third_party_product_5,intermdiate_product_5,all_risks_product_5,medium,medium,medium,,,,,,21-24,M,03-06,100,10-14,L-N,33-34,Picardie,False,False
653,-2991197957271517310,6446160147081880801,,True,True,False,2021-09-01 09:34:49 UTC,2021-09-01,,provider_A,third_party_product_5,intermdiate_product_2,all_risks_product_1,low,low,low,third party,third_party_product_5,,,,40-59,M,15+,050,20+,I-K,31-32,Alsace,False,False
654,2312672218064488435,-976819620254509272,,True,False,False,2021-09-01 08:44:45 UTC,2021-09-11,,provider_A,third_party_product_5,intermdiate_product_2,all_risks_product_2,low,medium,medium,,,,,,21-24,F,03-06,064-084,03-05,I-K,29-30,Rhone-Alpes,False,False
655,-2204495695022806026,8866573969307170300,,True,False,False,2021-09-01 08:48:14 UTC,2021-09-01,,provider_A,third_party_product_5,intermdiate_product_2,all_risks_product_2,low,high,high,,,,,,21-24,M,03-06,064-084,20+,O-R,35+,Provence-Alpes-Cote D'azur,False,True
656,6775520184815430474,-9113353381957157381,,True,True,False,2021-09-01 10:36:27 UTC,2021-09-01,,provider_A,third_party_product_5,intermdiate_product_2,all_risks_product_2,low,low,low,third party,third_party_product_5,,,,40-59,M,15+,050,20+,A-E,20-26,Provence-Alpes-Cote D'azur,False,False
657,-3343532462065262690,5010958305133462972,,True,False,False,2021-09-01 12:52:26 UTC,2021-09-01,,provider_A,third_party_product_5,intermdiate_product_7,all_risks_product_2,low,medium,high,,,,,,25-29,F,07-14,064-084,06-09,S-T,35+,Aquitaine,False,False
658,-2375252424878974246,4728896237931518793,,True,True,False,2021-09-01 21:18:26 UTC,2021-09-03,,provider_A,third_party_product_5,intermdiate_product_2,all_risks_product_5,low,low,low,all risks,all_risks_product_5,,,,21-24,M,03-06,085-099,10-14,I-K,29-30,Bretagne,False,False
659,-7988765843094883831,-4568422151176022306,,True,True,False,2021-09-01 07:26:25 UTC,2021-09-02,,provider_A,third_party_product_5,intermdiate_product_2,all_risks_product_1,low,low,low,all risks,all_risks_product_1,,,,40-59,F,15+,050,01-02,F-H,29-30,Haute-Normandie,True,False
660,-875619151980053852,-9066004548824406336,,True,True,False,2021-09-01 05:37:02 UTC,2021-09-02,,provider_A,third_party_product_5,intermdiate_product_2,all_risks_product_2,low,low,low,third party,third_party_product_5,,,,60+,M,15+,050,20+,A-E,27-28,Auvergne,True,False
661,-846520518196594028,-3169402315079111003,,True,True,False,2021-09-01 16:58:39 UTC,2021-09-07,,provider_A,third_party_product_5,intermdiate_product_6,all_risks_product_2,high,high,high,all risks,all_risks_product_2,,,,25-29,M,07-14,100,01-02,O-R,35+,Ile-De-France,False,False
662,-98062049879517116,3915192268932043755,,True,False,False,2021-09-01 17:34:55 UTC,2021-09-13,,provider_A,third_party_product_5,intermdiate_product_2,all_risks_product_2,medium,high,high,,,,,,40-59,M,15+,100,01-02,O-R,35+,Rhone-Alpes,False,False
663,-2138302625066834038,-3265897522234872974,,True,False,False,2021-09-01 14:47:36 UTC,2021-09-01,,provider_A,third_party_product_5,intermdiate_product_2,all_risks_product_2,low,low,low,,,,,,30-39,M,07-14,064-084,15-19,I-K,29-30,Lorraine,False,False
664,-1162263893339261559,7180979037978622691,,True,False,False,2021-09-01 18:24:14 UTC,2021-10-01,,provider_A,third_party_product_5,intermdiate_product_2,all_risks_product_2,low,high,high,,,,,,40-59,F,07-14,051-063,10-14,S-T,35+,Ile-De-France,False,False
665,-3386187154718917561,3837605510687758841,,True,False,False,2021-09-01 01:37:41 UTC,2021-09-09,,provider_A,third_party_product_5,intermdiate_product_2,all_risks_product_2,low,high,high,,,,,,25-29,M,03-06,085-099,15-19,S-T,35+,Champagne-Ardenne,False,False
666,2515066383341287949,1363175573672053916,,True,True,False,2021-09-01 11:29:50 UTC,2021-09-02,,provider_A,third_party_product_5,intermdiate_product_2,all_risks_product_1,low,low,low,third party,third_party_product_5,,,,60+,M,15+,050,20+,F-H,31-32,Rhone-Alpes,False,False
667,-6085686366884474986,-9066004548824406336,,True,True,False,2021-09-01 05:54:30 UTC,2021-09-02,,provider_A,third_party_product_5,intermdiate_product_2,all_risks_product_2,low,low,low,third party,third_party_product_5,,,,60+,M,15+,050,20+,A-E,27-28,Auvergne,True,False
668,4699503362186087673,6446160147081880801,,True,True,False,2021-09-01 09:36:07 UTC,2021-09-01,,provider_A,third_party_product_5,intermdiate_product_2,all_risks_product_1,low,low,low,third party,third_party_product_5,,,,40-59,M,15+,050,20+,I-K,31-32,Alsace,False,False
669,-4265151797377680940,1784767019241332297,,True,False,False,2021-09-01 16:24:13 UTC,2021-10-05,,provider_A,third_party_product_6,intermdiate_product_8,all_risks_product_2,low,low,low,,,,,,30-39,M,15+,050,01-02,L-N,29-30,Poitou-Charentes,False,False
670,5183581965834839679,8798134588112722587,,True,True,False,2021-09-01 07:28:42 UTC,2021-09-02,,provider_A,third_party_product_6,intermdiate_product_8,all_risks_product_1,low,low,low,all risks,all_risks_product_1,,,,40-59,F,15+,050,03-05,F-H,29-30,Ile-De-France,False,False
671,-5421918647881529581,230683949039298238,,True,False,False,2021-09-01 04:54:15 UTC,2021-10-15,,provider_A,third_party_product_6,intermdiate_product_7,all_risks_product_1,low,low,medium,,,,,,40-59,F,15+,051-063,03-05,L-N,33-34,Aquitaine,True,False
672,-5082970869121265471,9056009502766067879,,True,False,False,2021-09-01 04:44:18 UTC,2021-09-01,,provider_A,third_party_product_6,intermdiate_product_8,all_risks_product_2,low,low,low,,,,,,60+,F,15+,050,00,,,Provence-Alpes-Cote D'azur,True,False
673,8416276340756493806,-8803615717112856560,,True,True,True,2021-09-01 16:14:59 UTC,2021-09-02,,provider_A,third_party_product_6,intermdiate_product_8,all_risks_product_1,low,low,low,all risks,all_risks_product_1,2021-09-01 19:09:27 UTC,5.729049611150821e+18,,40-59,F,15+,051-063,06-09,F-H,29-30,Poitou-Charentes,False,True
674,1991619840785375927,-8852213801506236274,,True,False,False,2021-09-01 14:50:34 UTC,2021-10-01,,provider_A,third_party_product_6,intermdiate_product_8,all_risks_product_2,low,low,low,,,,,,30-39,M,07-14,051-063,20+,I-K,31-32,Rhone-Alpes,False,False
675,3947662541781096281,-4185849353863627058,,True,False,False,2021-09-01 05:53:37 UTC,2021-09-08,,provider_B,third_party_product_7,intermdiate_product_9,all_risks_product_6,low,low,low,,,,,,30-39,M,07-14,051-063,10-14,O-R,33-34,Ile-De-France,False,False
676,-6984586053321944387,7574020460329117625,,True,False,False,2021-09-01 04:02:45 UTC,2021-10-01,,provider_B,third_party_product_7,intermdiate_product_9,all_risks_product_6,low,low,low,,,,,,40-59,F,15+,050,06-09,L-N,29-30,Nord-Pas-De-Calais,False,False
677,7767199430866377628,1205678063097382843,,True,False,False,2021-09-01 06:24:43 UTC,2021-09-05,,provider_B,third_party_product_7,intermdiate_product_9,all_risks_product_6,low,low,low,,,,,,40-59,M,15+,050,06-09,I-K,29-30,Basse-Normandie,False,False
678,806522627675311686,-7418019421166736423,,True,False,False,2021-09-01 09:52:53 UTC,2021-09-01,,provider_B,third_party_product_7,intermdiate_product_9,all_risks_product_6,low,low,low,,,,,,40-59,F,03-06,064-084,15-19,F-H,27-28,Midi-Pyrenees,False,False
679,8478568066420020662,-4976618495867493366,,True,False,False,2021-09-01 13:46:07 UTC,2021-09-06,,provider_B,third_party_product_7,intermdiate_product_9,all_risks_product_6,low,medium,medium,,,,,,40-59,M,15+,051-063,00,L-N,31-32,Rhone-Alpes,False,False
680,8151894312545660840,-3628303516170477208,,True,False,False,2021-09-01 08:32:41 UTC,2021-10-01,,provider_B,third_party_product_7,intermdiate_product_9,all_risks_product_6,low,low,low,,,,,,40-59,M,15+,050,06-09,L-N,33-34,Ile-De-France,False,False
681,-8321532441386886057,2787064466089783617,,True,False,False,2021-09-01 00:54:08 UTC,2021-10-01,,provider_B,third_party_product_7,intermdiate_product_9,all_risks_product_6,low,low,low,,,,,,40-59,F,15+,050,10-14,O-R,33-34,Alsace,True,False
682,-9164582522784781001,-1964760660378907518,,True,False,False,2021-09-01 12:18:44 UTC,2021-10-01,,provider_B,third_party_product_7,intermdiate_product_9,all_risks_product_6,low,low,low,,,,,,40-59,M,15+,050,10-14,L-N,33-34,Haute-Normandie,False,False
683,-8460876607405465288,7521424743911308449,,True,False,False,2021-09-01 06:21:57 UTC,2021-10-01,,provider_B,third_party_product_7,intermdiate_product_9,all_risks_product_6,low,low,low,,,,,,40-59,F,15+,050,01-02,L-N,31-32,Ile-De-France,True,False
684,7781225600124711884,-2837099973541656679,,True,False,False,2021-09-01 12:16:26 UTC,2021-09-20,,provider_B,third_party_product_7,intermdiate_product_9,all_risks_product_6,low,low,low,,,,,,60+,M,15+,050,00,L-N,33-34,Provence-Alpes-Cote D'azur,True,False
685,8101315507758889259,-6527063444263282884,,True,False,False,2021-09-01 07:29:36 UTC,2021-09-01,,provider_B,third_party_product_7,intermdiate_product_9,all_risks_product_6,low,low,low,,,,,,25-29,F,07-14,051-063,03-05,L-N,33-34,Lorraine,True,False
686,5175045758908794690,2074642494018653210,,True,False,False,2021-09-01 04:37:13 UTC,2021-09-06,,provider_B,third_party_product_7,intermdiate_product_9,all_risks_product_6,low,low,low,,,,,,40-59,M,15+,050,03-05,O-R,33-34,Rhone-Alpes,False,False
687,6217629917441770193,8446107325681815724,,True,False,False,2021-09-01 12:33:14 UTC,2021-09-02,,provider_B,third_party_product_7,intermdiate_product_9,all_risks_product_6,low,low,low,,,,,,25-29,M,07-14,064-084,03-05,A-E,29-30,Aquitaine,True,False
688,-3136605256194198835,-9108000577781282009,,True,False,False,2021-09-01 18:39:23 UTC,2021-10-01,,provider_B,third_party_product_8,intermdiate_product_10,all_risks_product_7,low,low,low,,,,,,40-59,M,15+,050,10-14,F-H,27-28,Midi-Pyrenees,True,False
689,1554865643900467604,-6250569029614502069,,True,False,False,2021-09-01 16:58:59 UTC,2021-09-03,,provider_A,third_party_product_9,intermdiate_product_11,all_risks_product_8,medium,medium,medium,,,,,,30-39,M,07-14,101+,10-14,I-K,31-32,Rhone-Alpes,False,True
690,-5186178867148521893,25981352372096053,,True,True,False,2021-09-01 12:32:27 UTC,2021-09-03,,provider_A,third_party_product_9,intermdiate_product_11,all_risks_product_8,medium,high,medium,all risks,all_risks_product_8,,,,25-29,F,07-14,101+,06-09,I-K,29-30,Languedoc-Roussillon,False,False
691,6269826540649835059,25981352372096053,,True,True,False,2021-09-01 12:32:52 UTC,2021-09-03,,provider_A,third_party_product_9,intermdiate_product_11,all_risks_product_8,medium,high,medium,all risks,all_risks_product_8,,,,25-29,F,07-14,101+,06-09,I-K,29-30,Languedoc-Roussillon,False,False
692,1888650490140957622,-1069344588062387422,,True,True,False,2021-09-01 08:40:15 UTC,2021-09-14,,provider_A,third_party_product_9,intermdiate_product_11,all_risks_product_8,low,low,low,all risks,all_risks_product_8,,,,30-39,M,07-14,064-084,06-09,I-K,29-30,Lorraine,False,False
693,-1517459525654332625,-3995520489083610826,,True,False,False,2021-09-01 11:56:44 UTC,2021-09-04,,provider_A,third_party_product_10,intermdiate_product_7,all_risks_product_1,low,low,low,,,,,,30-39,F,07-14,064-084,03-05,I-K,29-30,Provence-Alpes-Cote D'azur,True,False
694,4204804501392566035,523572995581803947,,True,True,False,2021-09-01 14:01:41 UTC,2021-09-09,,provider_A,third_party_product_10,intermdiate_product_6,all_risks_product_2,low,low,low,all risks,all_risks_product_2,,,,40-59,M,15+,050,01-02,L-N,33-34,Provence-Alpes-Cote D'azur,True,False
695,-7296062862788998770,-1800169348584677720,,True,False,False,2021-09-01 16:58:02 UTC,2021-09-09,,provider_A,third_party_product_10,intermdiate_product_7,all_risks_product_2,low,low,low,,,,,,30-39,M,15+,050,06-09,O-R,35+,Limousin,False,False
696,-6633854676500958120,3484654015267978332,,True,False,False,2021-09-01 08:34:17 UTC,2021-09-06,,provider_A,third_party_product_10,intermdiate_product_7,all_risks_product_1,low,medium,high,,,,,,25-29,M,02,085-099,01-02,L-N,35+,Ile-De-France,False,False
697,8706731818229918434,-2225958976161178039,,True,False,False,2021-09-01 11:22:38 UTC,2021-09-10,,provider_A,third_party_product_10,intermdiate_product_7,,low,medium,,,,,,,30-39,M,15+,064-084,03-05,O-R,35+,Pays De La Loire,False,False
698,7875495065098990798,523572995581803947,,True,True,False,2021-09-01 14:02:12 UTC,2021-09-09,,provider_A,third_party_product_10,intermdiate_product_6,all_risks_product_2,low,low,low,all risks,all_risks_product_2,,,,40-59,M,15+,050,01-02,L-N,33-34,Provence-Alpes-Cote D'azur,True,False
699,-3378740743094668338,-4249216572979385288,,True,False,False,2021-09-01 12:42:01 UTC,2021-09-04,,provider_A,third_party_product_10,intermdiate_product_7,all_risks_product_2,low,low,high,,,,,,60+,M,15+,051-063,10-14,S-T,35+,Languedoc-Roussillon,False,False
700,2262823736033062470,566357465827148708,,True,False,False,2021-09-01 07:56:04 UTC,2021-10-01,,provider_A,third_party_product_10,intermdiate_product_7,,low,low,,,,,,,40-59,M,15+,050,06-09,S-T,35+,Centre,False,False
701,-7932070525123935937,4726575625001609440,,True,True,False,2021-09-01 19:05:08 UTC,2021-09-02,,provider_A,third_party_product_10,intermdiate_product_7,all_risks_product_1,low,low,low,all risks,all_risks_product_1,,,,30-39,M,07-14,064-084,03-05,I-K,29-30,Bourgogne,False,False
702,3237204286347175404,26949418014256703,,True,False,False,2021-09-01 16:24:17 UTC,2021-11-01,,provider_A,third_party_product_10,intermdiate_product_7,all_risks_product_1,low,low,medium,,,,,,30-39,M,07-14,051-063,06-09,O-R,33-34,Franche-Comte,True,False
703,5857246393717543796,-8170606812230680901,,True,False,False,2021-09-01 12:01:45 UTC,2021-09-30,,provider_A,third_party_product_10,intermdiate_product_7,all_risks_product_1,low,low,low,,,,,,30-39,M,07-14,064-084,10-14,L-N,33-34,Ile-De-France,False,False
704,-2928036746427196758,-1972089807757024408,,True,True,False,2021-09-01 07:24:41 UTC,2021-09-02,,provider_A,third_party_product_10,intermdiate_product_7,all_risks_product_1,low,low,low,third party,third_party_product_10,,,,40-59,M,15+,050,10-14,L-N,33-34,Franche-Comte,False,False
705,-7060230741392518700,-7645191281828260334,,True,False,False,2021-09-01 06:14:57 UTC,2021-10-03,,provider_A,third_party_product_10,intermdiate_product_7,,low,low,,,,,,,60+,M,15+,050,06-09,O-R,33-34,Corse,True,False
706,-1098089474075747866,1016029463550311528,,True,False,False,2021-09-01 12:31:26 UTC,2021-10-01,,provider_A,third_party_product_10,intermdiate_product_7,all_risks_product_1,low,low,low,,,,,,30-39,M,07-14,064-084,15-19,I-K,31-32,Ile-De-France,False,False
707,7550477098476333782,-3259697767214854011,,True,False,False,2021-09-01 13:49:52 UTC,2021-09-04,,provider_A,third_party_product_10,intermdiate_product_7,all_risks_product_1,low,low,low,,,,,,40-59,M,15+,050,10-14,I-K,31-32,Bourgogne,True,False
708,6595646593115299951,-4839244837643906182,,True,False,False,2021-09-01 07:04:29 UTC,2021-10-01,,provider_A,third_party_product_11,intermdiate_product_6,,low,low,,,,,,,30-39,M,15+,050,01-02,I-K,33-34,Corse,False,False
709,2004626650680138145,-1617769588457098246,,True,True,False,2021-09-01 15:12:50 UTC,2021-09-02,,provider_A,third_party_product_11,intermdiate_product_6,all_risks_product_1,low,low,low,all risks,all_risks_product_1,,,,30-39,M,15+,050,03-05,O-R,31-32,Ile-De-France,True,False
710,-2856173012721385875,-9019387475120148288,,True,True,False,2021-09-01 14:44:54 UTC,2021-09-02,,provider_A,third_party_product_11,intermdiate_product_6,all_risks_product_1,low,low,low,all risks,all_risks_product_1,,,,40-59,M,15+,050,15-19,I-K,29-30,Rhone-Alpes,True,False
711,-7817916728134778937,2566538418182345797,,True,False,False,2021-09-01 14:46:28 UTC,2021-09-01,,provider_A,third_party_product_11,intermdiate_product_6,all_risks_product_1,low,low,low,,,,,,60+,M,15+,050,15-19,L-N,31-32,Languedoc-Roussillon,False,False
712,2616880966254627568,-7223709691630134996,,True,True,False,2021-09-01 11:00:59 UTC,2021-10-01,,provider_A,third_party_product_11,intermdiate_product_6,all_risks_product_2,low,low,low,intermediate,intermdiate_product_6,,,,40-59,M,15+,050,15-19,F-H,27-28,Provence-Alpes-Cote D'azur,True,False
713,6212709922970335083,1008357686437722949,,True,True,False,2021-09-01 07:49:26 UTC,2021-09-02,,provider_A,third_party_product_11,intermdiate_product_2,all_risks_product_2,low,low,low,third party,third_party_product_11,,,,40-59,M,15+,050,15-19,L-N,31-32,Bretagne,True,False
714,5055829240116023875,-3399833418363765148,,True,True,False,2021-09-01 13:49:17 UTC,2021-09-02,,provider_A,third_party_product_11,intermdiate_product_6,all_risks_product_9,low,low,low,third party,third_party_product_11,,,,40-59,F,15+,050,10-14,F-H,29-30,Alsace,True,False
715,6887288806788010281,-1676822349336001458,,True,False,False,2021-09-01 05:55:25 UTC,2021-09-07,,provider_A,third_party_product_11,intermdiate_product_6,all_risks_product_2,low,low,low,,,,,,60+,M,15+,050,15-19,F-H,29-30,Languedoc-Roussillon,False,False
716,-6662414305794904401,5425651412944154197,,True,False,False,2021-09-01 20:27:47 UTC,2021-09-03,,provider_A,third_party_product_11,intermdiate_product_6,all_risks_product_9,medium,medium,medium,,,,,,30-39,M,07-14,085-099,15-19,A-E,29-30,Provence-Alpes-Cote D'azur,True,False
717,-223716855996202393,8651884410962630953,,True,True,False,2021-09-01 12:40:17 UTC,2021-09-02,,provider_A,third_party_product_11,intermdiate_product_6,all_risks_product_2,low,low,low,all risks,all_risks_product_2,,,,40-59,M,15+,050,06-09,O-R,35+,Rhone-Alpes,True,False
718,8986238968120557113,-1617769588457098246,,True,True,False,2021-09-01 15:12:11 UTC,2021-09-02,,provider_A,third_party_product_11,intermdiate_product_6,all_risks_product_1,low,low,low,all risks,all_risks_product_1,,,,30-39,M,15+,050,03-05,O-R,31-32,Ile-De-France,True,False
719,-6540633581926864957,-515762930090078510,,True,True,False,2021-09-01 14:56:42 UTC,2021-09-02,,provider_A,third_party_product_11,intermdiate_product_6,all_risks_product_1,low,low,low,third party,third_party_product_11,,,,40-59,F,15+,050,10-14,L-N,31-32,Languedoc-Roussillon,True,False
720,8834933367216515093,-5712207734428216237,,True,True,False,2021-09-01 16:01:12 UTC,2021-09-10,,provider_A,third_party_product_11,intermdiate_product_6,all_risks_product_9,low,low,low,third party,third_party_product_11,,,,40-59,F,15+,050,10-14,A-E,27-28,Rhone-Alpes,False,False
721,8549161576311680986,4564737718969899308,,True,True,False,2021-09-01 08:13:46 UTC,2021-09-28,,provider_A,third_party_product_11,intermdiate_product_6,all_risks_product_2,low,low,low,intermediate,intermdiate_product_6,,,,60+,F,15+,051-063,15-19,O-R,33-34,Provence-Alpes-Cote D'azur,False,False
722,3492295930746949256,-8377417788652109247,,True,False,False,2021-09-01 16:09:00 UTC,2021-12-01,,provider_A,third_party_product_11,intermdiate_product_6,all_risks_product_1,low,low,low,,,,,,30-39,M,15+,050,06-09,I-K,29-30,Haute-Normandie,False,False
723,901596333993383777,-1473501967293812224,,True,True,False,2021-09-01 14:41:09 UTC,2021-09-02,,provider_A,third_party_product_11,intermdiate_product_6,all_risks_product_2,low,low,low,third party,third_party_product_11,,,,40-59,F,15+,050,15-19,A-E,27-28,Provence-Alpes-Cote D'azur,True,False
724,-397675856223948004,5039502591724608488,,True,True,False,2021-09-01 15:41:27 UTC,2021-09-02,,provider_A,third_party_product_11,intermdiate_product_6,all_risks_product_1,low,low,low,intermediate,intermdiate_product_6,,,,40-59,M,15+,050,10-14,I-K,27-28,Picardie,True,False
725,6625747260746720683,-6058520250196986021,,True,True,False,2021-09-01 12:35:55 UTC,2021-09-02,,provider_A,third_party_product_11,intermdiate_product_6,all_risks_product_2,low,low,low,all risks,all_risks_product_2,,,,40-59,M,15+,050,06-09,O-R,35+,Rhone-Alpes,True,False
726,-6169701150513919756,3289125889942300849,,True,False,False,2021-09-01 15:35:51 UTC,2021-09-03,,provider_A,third_party_product_11,intermdiate_product_6,all_risks_product_1,low,low,low,,,,,,40-59,F,15+,050,15-19,I-K,31-32,Aquitaine,False,False
727,-3696563868145390361,-1273814908308047177,,True,False,False,2021-09-01 03:43:07 UTC,2021-09-02,,provider_A,third_party_product_11,intermdiate_product_6,all_risks_product_1,low,low,low,,,,,,40-59,F,15+,050,15-19,L-N,33-34,Basse-Normandie,False,False
728,-4784385943014859240,6956132019494295557,,True,False,False,2021-09-01 21:06:25 UTC,2021-10-10,,provider_A,third_party_product_11,intermdiate_product_6,all_risks_product_1,low,low,low,,,,,,30-39,M,07-14,051-063,10-14,I-K,31-32,Languedoc-Roussillon,False,False
729,-5926861654715252508,2611016027028756751,,True,True,False,2021-09-01 18:27:09 UTC,2021-09-03,,provider_A,third_party_product_11,intermdiate_product_6,all_risks_product_1,low,low,low,all risks,all_risks_product_1,,,,40-59,M,15+,050,06-09,L-N,33-34,Nord-Pas-De-Calais,True,False
730,-221514420363519949,-3941557627514819729,,True,True,False,2021-09-01 14:10:49 UTC,2021-09-02,,provider_A,third_party_product_11,intermdiate_product_6,all_risks_product_1,low,low,low,third party,third_party_product_11,,,,60+,F,15+,050,10-14,I-K,29-30,Ile-De-France,True,False
731,3298544108985714743,3239050626890935894,,True,False,False,2021-09-01 16:33:16 UTC,2021-09-05,,provider_A,third_party_product_11,intermdiate_product_6,all_risks_product_1,low,low,low,,,,,,40-59,M,15+,050,15-19,L-N,31-32,Languedoc-Roussillon,True,False
